sale_price,sqft,bedrooms,bathrooms,neighborhood,neighborhood_score,year_built,garage,pool,sale_date,property_type,price_per_sqft,property_age,age_category,total_rooms,luxury_score,sale_month,sale_quarter,sale_year,is_weekend_sale
728999.25,3051.0,1,1.1,Industrial,0.4,1967,2,0,2021-07-06,Single Family,238.93780727630286,59,Historic,2.1,4.0,7,3,2021,0
707940.82,2570.0,1,1.8,Riverside,0.85,1951,2,0,2020-09-14,Single Family,275.4633540856031,75,Historic,2.8,6.25,9,3,2020,0
588798.75,1179.0,5,4.2,Riverside,0.85,1952,0,0,2021-10-25,Townhouse,499.40521628498726,74,Historic,9.2,4.25,10,4,2021,0
808764.61,2485.0,3,2.8,Hillside,0.95,1978,1,1,2022-10-30,Condo,325.4585955734406,48,Vintage,5.8,7.75,10,4,2022,1
831334.75,3174.0,3,2.4,Industrial,0.4,1997,3,0,2021-03-01,Townhouse,261.9202110901071,29,Vintage,5.4,5.0,3,1,2021,0
850842.86,1975.0,4,3.5,Downtown,0.9,2014,2,1,2023-11-14,Townhouse,430.80651139240507,12,Modern,7.5,8.5,11,4,2023,0
888693.65,4079.0,3,3.1,Industrial,0.4,1991,3,0,2020-05-10,Townhouse,217.87047070360384,35,Vintage,6.1,5.0,5,2,2020,1
512735.72,620.0,3,2.6,Downtown,0.9,1955,2,1,2020-07-08,Condo,826.9930967741935,71,Historic,5.6,8.5,7,3,2020,0
711802.23,2555.0,2,1.8,Industrial,0.4,2008,2,0,2021-02-21,Townhouse,278.59187084148726,18,Modern,3.8,4.0,2,1,2021,1
852630.29,2933.0,4,3.2,Suburbs,0.7,1968,2,0,2020-09-10,Single Family,290.70245141493353,58,Historic,7.2,5.5,9,3,2020,0
763392.62,2713.0,2,2.4,Riverside,0.85,2001,2,0,2021-11-08,Condo,281.38319941024696,25,Vintage,4.4,6.25,11,4,2021,0
672664.07,1836.0,1,1.5,Downtown,0.9,2010,1,0,2022-08-07,Condo,366.37476579520694,16,Modern,2.5,5.5,8,3,2022,1
654287.23,1767.0,2,2.3,Downtown,0.9,1951,2,0,2021-08-19,Single Family,370.28139784946234,75,Historic,4.3,6.5,8,3,2021,0
658800.18,2355.0,2,2.0,Industrial,0.4,1972,1,1,2020-01-25,Multi-Family,279.74529936305737,54,Historic,4.0,5.0,1,1,2020,1
861560.03,2652.0,2,1.9,Riverside,0.85,1968,1,0,2023-05-02,Condo,324.8718061840121,58,Historic,3.9,5.25,5,2,2023,0
898901.98,2481.0,3,2.7,Hillside,0.95,2019,3,0,2022-11-25,Condo,362.31438129786375,7,Modern,5.7,7.75,11,4,2022,0
900691.04,2832.0,2,2.2,Downtown,0.9,1999,2,0,2023-04-10,Condo,318.0406214689266,27,Vintage,4.2,6.5,4,2,2023,0
654219.86,1184.0,3,2.5,Riverside,0.85,2010,3,1,2021-03-03,Multi-Family,552.5505574324325,16,Modern,5.5,9.25,3,1,2021,0
693153.35,1817.0,1,1.6,Riverside,0.85,1968,3,0,2022-05-05,Townhouse,381.4823059988993,58,Historic,2.6,7.25,5,2,2022,0
623429.19,1247.0,2,2.0,Downtown,0.9,1971,1,0,2021-04-02,Multi-Family,499.94321571772247,55,Historic,4.0,5.5,4,2,2021,0
572453.06,1691.0,3,1.9,Suburbs,0.7,1952,0,1,2020-08-30,Single Family,338.529308101715,74,Historic,4.9,5.5,8,3,2020,1
876557.75,2812.0,5,4.3,Suburbs,0.7,1954,2,0,2021-06-30,Single Family,311.7203947368421,72,Historic,9.3,5.5,6,2,2021,0
735654.48,2086.0,4,2.9,Industrial,0.4,2016,0,1,2023-09-27,Single Family,352.66274209012465,10,Modern,6.9,4.0,9,3,2023,0
1069570.33,4085.0,5,4.3,Industrial,0.4,2009,0,0,2020-12-31,Condo,261.82872215422276,17,Modern,9.3,2.0,12,4,2020,0
738801.58,2154.0,3,2.9,Riverside,0.85,1988,1,0,2020-05-23,Townhouse,342.99051996285976,38,Vintage,5.9,5.25,5,2,2020,1
746044.42,2047.0,3,2.7,Downtown,0.9,1977,0,1,2020-06-12,Townhouse,364.45745969711777,49,Vintage,5.7,6.5,6,2,2020,0
717502.91,2084.0,3,2.8,Suburbs,0.7,1950,2,0,2021-03-18,Condo,344.2912236084453,76,Historic,5.8,5.5,3,1,2021,0
633154.77,1489.0,3,2.9,Riverside,0.85,1971,2,0,2022-01-04,Townhouse,425.2214707857623,55,Historic,5.9,6.25,1,1,2022,0
666378.62,1953.0,2,1.8,Suburbs,0.7,1994,2,0,2022-09-16,Multi-Family,341.20769073220686,32,Vintage,3.8,5.5,9,3,2022,0
935576.47,2902.0,3,2.8,Downtown,0.9,2000,0,0,2021-08-03,Single Family,322.3902377670572,26,Vintage,5.8,4.5,8,3,2021,0
760014.92,2091.0,3,2.9,Suburbs,0.7,2000,2,0,2022-09-10,Single Family,363.469593495935,26,Vintage,5.9,5.5,9,3,2022,1
700174.71,1365.0,3,3.1,Hillside,0.95,1977,2,0,2022-09-22,Condo,512.9485054945054,49,Vintage,6.1,6.75,9,3,2022,0
532966.42,1259.0,3,2.3,Industrial,0.4,1979,0,0,2022-05-08,Condo,423.32519459888806,47,Vintage,5.3,2.0,5,2,2022,1
791442.04,2059.0,3,2.3,Downtown,0.9,1990,2,0,2023-01-29,Condo,384.38175813501704,36,Vintage,5.3,6.5,1,1,2023,1
789346.36,2954.0,1,1.0,Downtown,0.9,1974,1,0,2021-01-05,Single Family,267.21271496276233,52,Historic,2.0,5.5,1,1,2021,0
645208.23,927.0,5,4.1,Hillside,0.95,2008,2,0,2023-11-08,Condo,696.0175080906149,18,Modern,9.1,6.75,11,4,2023,0
674705.28,1744.0,2,1.9,Downtown,0.9,1983,1,0,2020-09-18,Single Family,386.8722935779817,43,Vintage,3.9,5.5,9,3,2020,0
833644.18,2115.0,2,2.2,Hillside,0.95,1988,0,0,2023-05-09,Townhouse,394.1580047281324,38,Vintage,4.2,4.75,5,2,2023,0
634315.97,533.0,4,3.2,Riverside,0.85,2020,1,1,2022-02-28,Multi-Family,1190.086247654784,6,Modern,7.2,7.25,2,1,2022,0
678325.23,1333.0,3,2.6,Suburbs,0.7,1995,1,0,2023-09-28,Townhouse,508.87114028507125,31,Vintage,5.6,4.5,9,3,2023,0
620303.79,1456.0,2,2.0,Downtown,0.9,1987,3,0,2020-09-09,Multi-Family,426.0328228021978,39,Vintage,4.0,7.5,9,3,2020,0
575296.15,1363.0,3,2.3,Industrial,0.4,1982,1,0,2023-03-05,Condo,422.08081438004405,44,Vintage,5.3,3.0,3,1,2023,1
756689.62,2153.0,2,1.7,Suburbs,0.7,1971,2,0,2022-06-06,Single Family,351.45825359962845,55,Historic,3.7,5.5,6,2,2022,0
712149.88,1871.0,2,2.2,Hillside,0.95,1976,1,0,2020-11-12,Multi-Family,380.6252699091395,50,Historic,4.2,5.75,11,4,2020,0
643610.92,1555.0,1,1.0,Suburbs,0.7,2012,1,0,2023-09-17,Single Family,413.89769774919614,14,Modern,2.0,4.5,9,3,2023,1
963866.19,3378.0,4,3.5,Downtown,0.9,1970,2,0,2021-08-15,Condo,285.33634991119004,56,Historic,7.5,6.5,8,3,2021,1
865712.65,3311.0,3,2.1,Industrial,0.4,2002,2,0,2023-09-21,Condo,261.4656146179402,24,Vintage,5.1,4.0,9,3,2023,0
563679.22,500.0,3,2.8,Riverside,0.85,1984,0,0,2023-05-04,Multi-Family,1127.35844,42,Vintage,5.8,4.25,5,2,2023,0
647798.47,2461.0,2,2.1,Industrial,0.4,1996,0,0,2020-08-16,Townhouse,263.2257090613572,30,Vintage,4.1,2.0,8,3,2020,1
790209.51,1857.0,3,2.7,Hillside,0.95,1999,0,0,2023-07-12,Condo,425.5301615508885,27,Vintage,5.7,4.75,7,3,2023,0
651140.93,2124.0,4,3.3,Industrial,0.4,1959,2,0,2021-06-04,Townhouse,306.5635263653484,67,Historic,7.3,4.0,6,2,2021,0
548106.64,1681.0,1,1.0,Industrial,0.4,1977,1,0,2022-09-13,Townhouse,326.05986912552055,49,Vintage,2.0,3.0,9,3,2022,0
792292.5,2094.0,4,3.7,Hillside,0.95,1986,2,0,2022-07-18,Single Family,378.3631805157593,40,Vintage,7.7,6.75,7,3,2022,0
660215.09,1998.0,3,2.6,Industrial,0.4,1990,3,0,2020-05-30,Townhouse,330.437982982983,36,Vintage,5.6,5.0,5,2,2020,1
729461.04,1536.0,4,3.0,Riverside,0.85,2010,2,0,2021-04-27,Townhouse,474.90953125000004,16,Modern,7.0,6.25,4,2,2021,0
591240.57,1282.0,3,2.7,Suburbs,0.7,2000,0,0,2020-08-19,Townhouse,461.1860920436817,26,Vintage,5.7,3.5,8,3,2020,0
608363.48,1641.0,3,2.4,Riverside,0.85,1957,3,0,2020-09-21,Townhouse,370.7272882388787,69,Historic,5.4,7.25,9,3,2020,0
775343.83,2187.0,4,3.0,Suburbs,0.7,2007,0,0,2021-04-05,Condo,354.5239277549154,19,Modern,7.0,3.5,4,2,2021,0
887431.22,2479.0,4,3.2,Suburbs,0.7,2010,1,0,2023-10-27,Single Family,357.97951593384425,16,Modern,7.2,4.5,10,4,2023,0
717804.55,2682.0,2,1.7,Industrial,0.4,1982,1,0,2022-10-02,Multi-Family,267.63778896346014,44,Vintage,3.7,3.0,10,4,2022,1
700738.33,1604.0,5,3.7,Suburbs,0.7,1968,0,1,2022-04-05,Single Family,436.869283042394,58,Historic,8.7,5.5,4,2,2022,0
704973.95,2227.0,1,1.4,Hillside,0.95,1979,0,1,2020-04-30,Condo,316.5576784912438,47,Vintage,2.4,6.75,4,2,2020,0
796718.17,2770.0,1,1.2,Riverside,0.85,1963,1,0,2022-12-02,Condo,287.62388808664264,63,Historic,2.2,5.25,12,4,2022,0
820708.62,2932.0,3,3.0,Suburbs,0.7,1985,0,0,2020-05-09,Multi-Family,279.9142633015007,41,Vintage,6.0,3.5,5,2,2020,1
595700.9,1952.0,4,3.0,Industrial,0.4,1956,0,0,2020-08-26,Condo,305.17464139344264,70,Historic,7.0,2.0,8,3,2020,0
702490.92,1823.0,5,3.5,Industrial,0.4,1983,2,1,2024-01-13,Condo,385.3488315962699,43,Vintage,8.5,6.0,1,1,2024,1
731173.47,2152.0,3,2.6,Industrial,0.4,1999,2,1,2022-07-29,Single Family,339.7646236059479,27,Vintage,5.6,6.0,7,3,2022,0
548449.51,1080.0,1,1.8,Downtown,0.9,1981,0,0,2021-03-16,Single Family,507.8236203703704,45,Vintage,2.8,4.5,3,1,2021,0
681419.66,1845.0,3,2.8,Riverside,0.85,1991,1,0,2021-10-23,Single Family,369.3331490514905,35,Vintage,5.8,5.25,10,4,2021,1
658292.81,1998.0,2,2.9,Industrial,0.4,1982,2,0,2020-11-10,Multi-Family,329.47588088088094,44,Vintage,4.9,4.0,11,4,2020,0
785338.54,2513.0,3,2.7,Hillside,0.95,1963,0,0,2021-09-14,Single Family,312.51036211699164,63,Historic,5.7,4.75,9,3,2021,0
583601.88,1783.0,3,2.7,Industrial,0.4,1977,3,1,2021-10-07,Multi-Family,327.3145709478407,49,Vintage,5.7,7.0,10,4,2021,0
681666.84,2174.0,1,1.0,Downtown,0.9,1988,2,1,2020-08-26,Condo,313.55420423183074,38,Vintage,2.0,8.5,8,3,2020,0
627174.05,1340.0,3,2.7,Riverside,0.85,1980,1,1,2022-07-12,Multi-Family,468.04033582089556,46,Vintage,5.7,7.25,7,3,2022,0
781600.85,2562.0,3,2.7,Suburbs,0.7,1973,1,0,2021-12-20,Multi-Family,305.0744925839188,53,Historic,5.7,4.5,12,4,2021,0
761633.08,1937.0,4,3.2,Riverside,0.85,1953,1,0,2021-02-10,Townhouse,393.20241610738253,73,Historic,7.2,5.25,2,1,2021,0
618522.4,1779.0,3,2.6,Suburbs,0.7,1958,1,0,2020-07-07,Townhouse,347.67982012366497,68,Historic,5.6,4.5,7,3,2020,0
684746.81,1710.0,3,1.9,Suburbs,0.7,2019,2,1,2021-08-06,Condo,400.4367309941521,7,Modern,4.9,7.5,8,3,2021,0
629976.92,1949.0,2,1.8,Industrial,0.4,1973,2,1,2023-07-04,Condo,323.2308465879939,53,Historic,3.8,6.0,7,3,2023,0
710501.96,1641.0,2,2.5,Hillside,0.95,2014,2,0,2022-02-17,Single Family,432.9688970140158,12,Modern,4.5,6.75,2,1,2022,0
737753.14,2526.0,2,1.8,Hillside,0.95,1966,0,0,2020-01-08,Multi-Family,292.063792557403,60,Historic,3.8,4.75,1,1,2020,0
615063.07,1683.0,3,2.7,Industrial,0.4,1986,2,1,2021-05-09,Townhouse,365.45636957813423,40,Vintage,5.7,6.0,5,2,2021,1
956047.15,3274.0,5,3.9,Downtown,0.9,1999,3,0,2021-07-16,Single Family,292.0119578497251,27,Vintage,8.9,7.5,7,3,2021,0
885537.4,3172.0,3,2.8,Suburbs,0.7,1994,2,0,2020-12-31,Townhouse,279.1732030264817,32,Vintage,5.8,5.5,12,4,2020,0
648000.88,1286.0,3,2.7,Hillside,0.95,1969,1,0,2023-04-02,Single Family,503.8887091757387,57,Historic,5.7,5.75,4,2,2023,1
767151.55,2055.0,3,2.5,Riverside,0.85,2008,0,1,2020-07-18,Townhouse,373.3097566909976,18,Modern,5.5,6.25,7,3,2020,1
718349.29,1479.0,3,2.0,Downtown,0.9,2008,1,0,2021-04-16,Single Family,485.6993171061528,18,Modern,5.0,5.5,4,2,2021,0
665056.58,1738.0,5,4.1,Industrial,0.4,1960,1,0,2023-01-19,Multi-Family,382.65626006904483,66,Historic,9.1,3.0,1,1,2023,0
739085.29,1753.0,3,2.6,Hillside,0.95,2014,0,0,2022-01-17,Condo,421.61168853394184,12,Modern,5.6,4.75,1,1,2022,0
636810.46,2288.0,2,1.5,Industrial,0.4,2007,1,0,2020-03-22,Single Family,278.32624999999996,19,Modern,3.5,3.0,3,1,2020,1
899402.16,2433.0,4,3.7,Hillside,0.95,1993,2,0,2023-05-09,Townhouse,369.66796547472256,33,Vintage,7.7,6.75,5,2,2023,0
438804.17,1199.0,2,2.2,Suburbs,0.7,1963,2,0,2020-09-11,Multi-Family,365.97512093411177,63,Historic,4.2,5.5,9,3,2020,0
672816.85,1315.0,4,3.7,Downtown,0.9,2001,1,0,2020-02-07,Single Family,511.6477946768061,25,Vintage,7.7,5.5,2,1,2020,0
601929.12,1035.0,4,3.6,Suburbs,0.7,1983,1,0,2023-09-19,Single Family,581.5740289855072,43,Vintage,7.6,4.5,9,3,2023,0
712381.98,1291.0,2,2.1,Riverside,0.85,2012,1,0,2022-03-30,Condo,551.8063361735088,14,Modern,4.1,5.25,3,1,2022,0
467632.68,500.0,5,3.7,Suburbs,0.7,1976,2,0,2020-08-18,Townhouse,935.26536,50,Historic,8.7,5.5,8,3,2020,0
942524.46,2435.0,5,4.6,Downtown,0.9,1961,1,0,2023-01-06,Condo,387.0737002053388,65,Historic,9.6,5.5,1,1,2023,0
1093765.92,3643.0,5,3.7,Riverside,0.85,1987,1,0,2022-03-30,Single Family,300.23769420807025,39,Vintage,8.7,5.25,3,1,2022,0
733874.05,2118.0,3,2.5,Hillside,0.95,2005,2,0,2020-12-16,Multi-Family,346.4938857412654,21,Vintage,5.5,6.75,12,4,2020,0
555692.72,866.0,2,2.1,Riverside,0.85,2014,1,0,2020-12-21,Townhouse,641.677505773672,12,Modern,4.1,5.25,12,4,2020,0
717846.87,1485.0,3,2.8,Downtown,0.9,1989,0,0,2023-11-12,Single Family,483.39856565656567,37,Vintage,5.8,4.5,11,4,2023,1
591448.91,1632.0,3,2.8,Industrial,0.4,1970,1,0,2022-06-25,Single Family,362.4074203431373,56,Historic,5.8,3.0,6,2,2022,1
581019.2,1185.0,2,1.8,Riverside,0.85,1981,1,0,2023-06-11,Townhouse,490.31156118143457,45,Vintage,3.8,5.25,6,2,2023,1
811312.37,2688.0,3,2.4,Hillside,0.95,1961,0,0,2021-04-29,Condo,301.8275186011905,65,Historic,5.4,4.75,4,2,2021,0
829044.8,2648.0,3,3.4,Riverside,0.85,1975,1,1,2022-01-14,Multi-Family,313.08338368580064,51,Historic,6.4,7.25,1,1,2022,0
497224.31,1075.0,1,1.2,Suburbs,0.7,1985,2,0,2021-06-02,Condo,462.5342418604651,41,Vintage,2.2,5.5,6,2,2021,0
731064.24,2580.0,3,2.6,Industrial,0.4,1965,2,1,2022-04-02,Condo,283.35823255813955,61,Historic,5.6,6.0,4,2,2022,1
861874.66,3221.0,1,1.0,Downtown,0.9,1983,0,1,2023-02-23,Multi-Family,267.5798385594536,43,Vintage,2.0,6.5,2,1,2023,0
948624.73,3522.0,4,3.4,Industrial,0.4,1973,1,0,2024-01-10,Single Family,269.34262634866553,53,Historic,7.4,3.0,1,1,2024,0
433622.02,1278.0,1,1.2,Industrial,0.4,1988,2,0,2021-01-21,Townhouse,339.29735524256654,38,Vintage,2.2,4.0,1,1,2021,0
558575.95,1716.0,1,1.7,Riverside,0.85,1978,0,0,2022-09-21,Condo,325.5104603729603,48,Vintage,2.7,4.25,9,3,2022,0
670062.05,1526.0,3,2.4,Downtown,0.9,1980,1,1,2023-07-01,Single Family,439.09701834862386,46,Vintage,5.4,7.5,7,3,2023,1
815274.36,2261.0,4,3.3,Suburbs,0.7,2012,3,0,2023-03-30,Multi-Family,360.58131800088455,14,Modern,7.3,6.5,3,1,2023,0
697872.36,1534.0,4,3.1,Suburbs,0.7,1992,1,0,2022-07-24,Multi-Family,454.93634941329856,34,Vintage,7.1,4.5,7,3,2022,1
720137.56,1998.0,1,1.3,Riverside,0.85,1968,2,1,2023-12-19,Townhouse,360.42920920920926,58,Historic,2.3,8.25,12,4,2023,0
600870.01,943.0,5,3.8,Suburbs,0.7,1959,1,0,2023-02-28,Multi-Family,637.189830328738,67,Historic,8.8,4.5,2,1,2023,0
796693.48,1808.0,5,3.8,Downtown,0.9,2005,2,0,2020-06-02,Condo,440.6490486725664,21,Vintage,8.8,6.5,6,2,2020,0
888520.5,3028.0,3,2.2,Hillside,0.95,2009,2,0,2020-10-20,Single Family,293.4347754293263,17,Modern,5.2,6.75,10,4,2020,0
664615.52,1954.0,3,2.6,Industrial,0.4,1992,2,0,2023-06-21,Single Family,340.1307676560901,34,Vintage,5.6,4.0,6,2,2023,0
585683.42,2113.0,1,1.3,Suburbs,0.7,1997,2,0,2020-08-20,Condo,277.18098438239474,29,Vintage,2.3,5.5,8,3,2020,0
724239.43,2380.0,3,3.2,Industrial,0.4,1989,3,0,2021-06-29,Townhouse,304.3022815126051,37,Vintage,6.2,5.0,6,2,2021,0
788085.71,2936.0,3,2.7,Industrial,0.4,1983,3,0,2020-07-13,Condo,268.4215633514986,43,Vintage,5.7,5.0,7,3,2020,0
519650.76,675.0,4,3.2,Hillside,0.95,1950,1,0,2020-08-24,Single Family,769.8529777777778,76,Historic,7.2,5.75,8,3,2020,0
666566.73,1785.0,3,2.2,Downtown,0.9,1950,2,0,2021-08-15,Single Family,373.4267394957983,76,Historic,5.2,6.5,8,3,2021,1
645692.17,2133.0,2,1.5,Suburbs,0.7,1974,1,0,2021-09-11,Multi-Family,302.71550398499767,52,Historic,3.5,4.5,9,3,2021,1
856165.35,2847.0,2,2.5,Industrial,0.4,2017,1,0,2023-04-15,Condo,300.7254478398314,9,Modern,4.5,3.0,4,2,2023,1
606316.73,1044.0,2,2.0,Riverside,0.85,1977,1,0,2022-04-06,Townhouse,580.7631513409962,49,Vintage,4.0,5.25,4,2,2022,0
543717.34,1189.0,1,1.0,Hillside,0.95,1994,1,1,2020-11-02,Condo,457.28960470984015,32,Vintage,2.0,7.75,11,4,2020,0
521660.26,500.0,3,2.3,Downtown,0.9,1973,2,0,2022-08-24,Condo,1043.32052,53,Historic,5.3,6.5,8,3,2022,0
725925.44,1560.0,4,3.0,Downtown,0.9,1993,2,1,2020-08-27,Condo,465.33682051282045,33,Vintage,7.0,8.5,8,3,2020,0
782852.85,3064.0,3,2.4,Industrial,0.4,1951,2,0,2023-08-07,Multi-Family,255.5002774151436,75,Historic,5.4,4.0,8,3,2023,0
723612.67,1903.0,3,3.0,Downtown,0.9,1972,3,0,2020-06-27,Condo,380.2483815028902,54,Historic,6.0,7.5,6,2,2020,1
524376.34,927.0,3,2.6,Industrial,0.4,2011,1,1,2021-06-26,Single Family,565.6702696871629,15,Modern,5.6,5.0,6,2,2021,1
670777.19,1611.0,3,2.2,Downtown,0.9,1964,2,0,2021-05-14,Townhouse,416.3731781502172,62,Historic,5.2,6.5,5,2,2021,0
594994.72,809.0,3,3.3,Downtown,0.9,1981,2,0,2022-03-18,Multi-Family,735.4693695920889,45,Vintage,6.3,6.5,3,1,2022,0
455160.15,1099.0,3,2.3,Industrial,0.4,1953,1,1,2023-12-15,Multi-Family,414.15846223839856,73,Historic,5.3,5.0,12,4,2023,0
839626.25,1998.0,4,3.1,Hillside,0.95,1980,0,0,2020-05-21,Multi-Family,420.2333583583584,46,Vintage,7.1,4.75,5,2,2020,0
620480.0,1060.0,2,2.3,Downtown,0.9,2008,1,0,2024-01-05,Multi-Family,585.3584905660377,18,Modern,4.3,5.5,1,1,2024,0
834632.24,2890.0,1,1.3,Suburbs,0.7,2020,1,0,2022-11-17,Single Family,288.80008304498267,6,Modern,2.3,4.5,11,4,2022,0
644399.4,1943.0,3,2.5,Riverside,0.85,1950,1,1,2020-09-01,Single Family,331.65177560473495,76,Historic,5.5,7.25,9,3,2020,0
755914.28,2068.0,5,3.6,Industrial,0.4,2018,1,0,2020-01-12,Townhouse,365.5291489361702,8,Modern,8.6,3.0,1,1,2020,1
650290.98,1777.0,3,2.3,Downtown,0.9,1963,2,0,2020-12-26,Condo,365.9487788407428,63,Historic,5.3,6.5,12,4,2020,1
870030.24,2618.0,4,3.0,Hillside,0.95,1972,1,0,2022-12-29,Multi-Family,332.326294881589,54,Historic,7.0,5.75,12,4,2022,0
909900.69,2626.0,3,2.6,Suburbs,0.7,2020,2,0,2023-09-09,Condo,346.4968354912414,6,Modern,5.6,5.5,9,3,2023,1
692488.94,2268.0,3,2.7,Industrial,0.4,1965,2,0,2022-10-25,Condo,305.33022045855375,61,Historic,5.7,4.0,10,4,2022,0
754836.67,2451.0,4,3.3,Suburbs,0.7,1958,2,0,2021-01-27,Townhouse,307.97089759281926,68,Historic,7.3,5.5,1,1,2021,0
716523.6,1830.0,4,3.3,Riverside,0.85,1980,1,0,2020-04-12,Multi-Family,391.5429508196721,46,Vintage,7.3,5.25,4,2,2020,1
800353.27,2433.0,2,1.6,Hillside,0.95,2010,2,1,2020-12-03,Condo,328.95736539251953,16,Modern,3.6,8.75,12,4,2020,0
596709.4,1729.0,3,2.7,Industrial,0.4,1994,1,0,2022-09-18,Townhouse,345.1182186234818,32,Vintage,5.7,3.0,9,3,2022,1
601778.75,2001.0,2,2.3,Industrial,0.4,1956,2,1,2022-03-12,Condo,300.73900549725136,70,Historic,4.3,6.0,3,1,2022,1
752433.36,1780.0,3,2.6,Downtown,0.9,2006,1,1,2023-10-12,Townhouse,422.71537078651687,20,Vintage,5.6,7.5,10,4,2023,0
737863.65,1634.0,4,3.2,Suburbs,0.7,2013,1,0,2023-10-12,Single Family,451.56894124847,13,Modern,7.2,4.5,10,4,2023,0
580864.48,1448.0,3,2.6,Industrial,0.4,1951,1,0,2023-02-15,Townhouse,401.1495027624309,75,Historic,5.6,3.0,2,1,2023,0
719788.3,2374.0,3,2.9,Suburbs,0.7,1955,2,1,2022-03-17,Townhouse,303.19641954507165,71,Historic,5.9,7.5,3,1,2022,0
921819.54,2936.0,3,3.0,Downtown,0.9,1983,1,0,2023-07-16,Multi-Family,313.97123297002724,43,Vintage,6.0,5.5,7,3,2023,1
592150.6,994.0,3,2.7,Riverside,0.85,1966,2,1,2021-01-22,Townhouse,595.7249496981891,60,Historic,5.7,8.25,1,1,2021,0
929717.43,3031.0,4,3.3,Downtown,0.9,1975,1,0,2022-10-29,Townhouse,306.73620257340815,51,Historic,7.3,5.5,10,4,2022,1
719125.2,1745.0,3,3.0,Downtown,0.9,1969,0,0,2021-12-12,Condo,412.1061318051576,57,Historic,6.0,4.5,12,4,2021,1
788064.99,2480.0,3,2.2,Suburbs,0.7,1990,2,0,2023-08-05,Townhouse,317.76814112903224,36,Vintage,5.2,5.5,8,3,2023,1
612276.85,1275.0,1,1.4,Downtown,0.9,2007,1,1,2020-02-17,Townhouse,480.21713725490196,19,Modern,2.4,7.5,2,1,2020,0
758183.81,2113.0,2,2.0,Riverside,0.85,2003,3,1,2023-09-22,Condo,358.818651206815,23,Vintage,4.0,9.25,9,3,2023,0
821577.01,2250.0,3,2.3,Riverside,0.85,1978,1,0,2023-12-15,Multi-Family,365.1453377777778,48,Vintage,5.3,5.25,12,4,2023,0
575628.32,812.0,3,2.7,Riverside,0.85,1997,1,1,2021-04-05,Single Family,708.9018719211822,29,Vintage,5.7,7.25,4,2,2021,0
836796.53,2486.0,5,4.1,Suburbs,0.7,1971,2,0,2021-10-23,Single Family,336.60359211584876,55,Historic,9.1,5.5,10,4,2021,1
934743.49,3076.0,5,3.9,Suburbs,0.7,2021,2,1,2020-06-26,Townhouse,303.8827990897269,5,Modern,8.9,7.5,6,2,2020,0
834839.54,1860.0,4,3.6,Hillside,0.95,2020,0,0,2022-03-06,Multi-Family,448.8384623655914,6,Modern,7.6,4.75,3,1,2022,1
818363.86,3088.0,3,2.4,Industrial,0.4,1954,1,1,2024-01-11,Single Family,265.01420336787567,72,Historic,5.4,5.0,1,1,2024,0
810136.2,1848.0,5,4.1,Hillside,0.95,2001,1,0,2021-11-28,Condo,438.3853896103896,25,Vintage,9.1,5.75,11,4,2021,1
872906.44,1998.0,3,2.6,Hillside,0.95,1950,0,0,2023-07-02,Townhouse,436.8901101101101,76,Historic,5.6,4.75,7,3,2023,1
530953.64,500.0,3,2.4,Downtown,0.9,1994,0,1,2020-12-28,Townhouse,1061.9072800000001,32,Vintage,5.4,6.5,12,4,2020,0
1053307.52,3935.0,4,3.5,Downtown,0.9,1989,2,0,2022-07-09,Multi-Family,267.67662515883103,37,Vintage,7.5,6.5,7,3,2022,1
917255.08,3196.0,1,1.1,Hillside,0.95,2013,1,0,2020-04-17,Townhouse,287.00096370463075,13,Modern,2.1,5.75,4,2,2020,0
538686.27,1772.0,2,1.5,Industrial,0.4,1960,2,0,2023-09-13,Multi-Family,303.9990237020316,66,Historic,3.5,4.0,9,3,2023,0
621470.49,500.0,4,2.8,Hillside,0.95,2001,1,0,2024-01-05,Single Family,1242.94098,25,Vintage,6.8,5.75,1,1,2024,0
724712.84,2230.0,3,2.8,Suburbs,0.7,1956,2,0,2023-12-25,Single Family,324.98333632286995,70,Historic,5.8,5.5,12,4,2023,0
585497.34,844.0,3,2.2,Riverside,0.85,2000,0,0,2020-03-15,Multi-Family,693.7172274881516,26,Vintage,5.2,4.25,3,1,2020,1
822024.62,2355.0,3,2.7,Hillside,0.95,1970,2,0,2021-02-25,Single Family,349.05504033970277,56,Historic,5.7,6.75,2,1,2021,0
553158.92,1246.0,3,2.5,Industrial,0.4,1993,2,0,2023-01-30,Single Family,443.94776886035316,33,Vintage,5.5,4.0,1,1,2023,0
992576.32,2896.0,3,3.2,Downtown,0.9,2006,2,0,2023-08-09,Multi-Family,342.74044198895024,20,Vintage,6.2,6.5,8,3,2023,0
750659.4,2644.0,2,2.0,Suburbs,0.7,1990,3,0,2020-02-11,Condo,283.9105143721634,36,Vintage,4.0,6.5,2,1,2020,0
835628.97,2780.0,2,2.1,Downtown,0.9,1988,1,0,2022-11-25,Condo,300.58596043165466,38,Vintage,4.1,5.5,11,4,2022,0
688205.7,2007.0,5,4.1,Downtown,0.9,1969,0,0,2020-12-26,Single Family,342.9026905829596,57,Historic,9.1,4.5,12,4,2020,1
418882.1,867.0,3,2.5,Industrial,0.4,1971,2,0,2021-02-02,Condo,483.13967704728947,55,Historic,5.5,4.0,2,1,2021,0
